DATA,STDEV.S (±5p),Max,STDEV.S (±20p),Mean Max value over 100 points
-0.06,0.192202545,0.34,0.240231754,-0.06606
-0.14,0.20086178,0.34,0.243113115,-0.06717
-0.23,0.208326667,0.34,0.251676109,-0.06808
0.03,0.217598463,0.34,0.252537948,-0.07182
-0.08,0.219594668,0.34,0.257051386,-0.07505
0.34,0.20220152,0.55,0.259617019,-0.07949
0.28,0.21416646,0.55,0.260261177,-0.07859
-0.23,0.260862207,0.55,0.26031436,-0.07586
-0.21,0.257696086,0.55,0.259408988,-0.07657
-0.14,0.319157983,0.55,0.258661689,-0.07939
0.15,0.358136592,0.55,0.257791111,-0.08111
-0.26,0.350096091,0.55,0.256660986,-0.07859
-0.54,0.364320039,0.55,0.2554719,-0.07525
-0.16,0.362237993,0.55,0.254451618,-0.07273
0.55,0.363328051,0.55,0.254523418,-0.06960
0.52,0.363135337,0.52,0.269679889,-0.06646
-0.24,0.381499434,0.37,0.275541348,-0.06354
-0.53,0.389878769,0.37,0.282761458,-0.06202
-0.15,0.380427989,0.37,0.285190189,-0.06030
0.08,0.381115587,0.37,0.285878607,-0.05899
-0.13,0.356352736,0.37,0.295540686,-0.06273
-0.54,0.30733754,0.37,0.296479528,-0.06343
0.19,0.305944142,0.37,0.317991343,-0.05949
0.37,0.275426941,0.37,0.322062498,-0.06030
0.2,0.27723964,0.2,0.339329513,-0.06747
-0.38,0.276398921,0.1,0.338991567,-0.07111
-0.32,0.279401959,0.1,0.352711534,-0.07030
-0.19,0.237318352,0.1,0.348034984,-0.06990
-0.12,0.229643993,0.1,0.35618052,-0.07101
0.04,0.18540864,0.36,0.355560948,-0.07040
-0.24,0.158956827,0.36,0.368098433,-0.07586
0.04,0.212530212,0.36,0.368022912,-0.07818
-0.14,0.226735729,0.36,0.369905408,-0.07798
0.1,0.273146647,0.36,0.368917035,-0.07343
0.04,0.287569754,0.68,0.370713747,-0.07000
-0.1,0.286987488,0.68,0.370458995,-0.06909
-0.64,0.320757626,0.68,0.359929703,-0.06949
-0.45,0.346441652,0.68,0.347790686,-0.07061
0.36,0.417303029,0.68,0.347354182,-0.07313
0.2,0.429646789,0.68,0.340838001,-0.07131
-0.19,0.477474416,0.68,0.343568338,-0.06848
-0.58,0.477333503,0.68,0.342670284,-0.06909
0.33,0.489742047,0.68,0.343257311,-0.07475
0.68,0.470900491,0.68,0.335842109,-0.07495
-0.4,0.499428765,0.56,0.335000868,-0.07475
-0.78,0.490673007,0.56,0.327496291,-0.07192
-0.12,0.527922171,0.56,0.325306398,-0.07232
0.56,0.498506861,0.56,0.322301215,-0.07020
0.1,0.499315896,0.55,0.320350549,-0.07677
-0.69,0.434197274,0.55,0.324200866,-0.08071
-0.12,0.458372615,0.55,0.32966324,-0.08051
0.55,0.392361151,0.55,0.329466665,-0.07889
-0.12,0.40171677,0.46,0.328464834,-0.08111
-0.41,0.354177665,0.46,0.328092409,-0.08455
-0.05,0.351262657,0.46,0.328026246,-0.08374
0.46,0.294068638,0.46,0.328129536,-0.07899
-0.11,0.3094335,0.05,0.327745411,-0.07768
-0.3,0.230958477,0.05,0.331572982,-0.08354
-0.05,0.23749067,0.07,0.31919507,-0.08889
-0.19,0.217042099,0.07,0.322522244,-0.08475
-0.19,0.225968622,0.07,0.318261125,-0.07525
-0.37,0.130620895,0.26,0.315499393,-0.07354
-0.13,0.1467837,0.32,0.314989321,-0.07515
0.05,0.136681448,0.32,0.305039075,-0.07121
-0.05,0.134853456,0.32,0.301095637,-0.06586
-0.3,0.174990909,0.32,0.281850985,-0.06828
-0.04,0.208147675,0.32,0.284195548,-0.07141
0.07,0.176341611,0.32,0.264061262,-0.07636
-0.09,0.175639093,0.32,0.266480902,-0.07232
-0.12,0.175125929,0.32,0.249312232,-0.06869
0.26,0.17460605,0.32,0.248110021,-0.06485
0.32,0.165133555,0.32,0.229512459,-0.06172
0.01,0.1649132,0.26,0.229403869,-0.06374
-0.12,0.181849088,0.26,0.21533512,-0.06172
-0.04,0.182472912,0.26,0.215974959,-0.06414
0,0.248976085,0.26,0.214167631,-0.06192
-0.24,0.243929945,0.26,0.214864556,-0.06242
-0.03,0.206349219,0.26,0.199808879,-0.06263
0.26,0.203080817,0.26,0.199791419,-0.06263
-0.1,0.203116626,0.17,0.197149959,-0.05697
-0.55,0.220338582,0.17,0.198166848,-0.05253
-0.31,0.234877144,0.17,0.19775904,-0.05505
-0.09,0.255776891,0.17,0.199498541,-0.05697
-0.07,0.252719751,0.17,0.197562388,-0.05697
-0.13,0.236823678,0.17,0.197441834,-0.05293
0.17,0.252204823,0.17,0.197667741,-0.05626
-0.4,0.221236196,0.16,0.197667741,-0.06273
-0.48,0.212059168,0.19,0.199491324,-0.06152
-0.22,0.212059168,0.19,0.200135613,-0.05354
0.16,0.238003056,0.19,0.199283045,-0.05384
0.11,0.241867732,0.19,0.199298048,-0.05970
0.01,0.244246522,0.19,0.19940554,-0.06222
-0.04,0.227104301,0.19,0.192272071,-0.05475
-0.09,0.194567119,0.19,0.181789127,-0.05434
-0.45,0.186620665,0.19,0.185656478,-0.05949
0.02,0.176093983,0.19,0.200900795,-0.06030
0.19,0.171129935,0.19,0.201409485,-0.05515
0.04,0.170341902,0.13,0.201013214,-0.05687
-0.26,0.180559736,0.13,0.206099945,-0.06192
-0.08,0.196575223,0.13,0.206217584,-0.06162
-0.12,0.153285236,0.13,0.199696891,-0.05919
0.05,0.159567598,0.13,0.200763217,-0.05960
-0.01,0.13626178,0.13,0.18970222,-0.05869
0.13,0.152148253,0.13,0.186329885,-0.05626
-0.31,0.147130122,-0.03,0.186893056,-0.05364
-0.11,0.147869722,-0.01,0.190645288,-0.05232
-0.21,0.148758499,0.17,0.193724639,-0.05283
-0.05,0.14144064,0.41,0.191571574,-0.05293
-0.36,0.139915559,0.41,0.183688672,-0.05162
-0.19,0.118865853,0.41,0.172457323,-0.05121
-0.18,0.137265503,0.41,0.170928673,-0.05121
-0.07,0.205182845,0.41,0.168831237,-0.05040
-0.03,0.198869532,0.41,0.167578018,-0.04990
-0.03,0.199389979,0.41,0.167723339,-0.05394
-0.01,0.184410609,0.41,0.167851382,-0.05828
0.17,0.170965175,0.41,0.16770353,-0.05899
0.41,0.158182863,0.41,0.156136919,-0.05859
0.02,0.152863576,0.26,0.156078749,-0.05838
-0.08,0.185550777,0.26,0.15446618,-0.05909
0.26,0.184247857,0.26,0.155660277,-0.05747
-0.01,0.183357574,0.19,0.151802022,-0.05667
-0.05,0.184760287,0.19,0.151985749,-0.05939
0.06,0.150918401,0.19,0.156183014,-0.05879
-0.29,0.161701183,0.19,0.155801077,-0.05414
0.02,0.159778255,0.19,0.156768304,-0.05202
0.04,0.150339011,0.19,0.154634567,-0.05182
0.19,0.15351636,0.19,0.149827512,-0.05242
0.19,0.15416638,0.19,0.149933909,-0.05121
-0.16,0.152934924,0.11,0.147557823,-0.05465
-0.04,0.126476732,0.11,0.147895162,-0.05111
-0.2,0.129108834,0.11,0.141183496,-0.04737
0.08,0.128402775,0.11,0.139961235,-0.04556
0.05,0.118075477,0.11,0.141199575,-0.04828
0.02,0.097923904,0.11,0.141008863,-0.04990
-0.1,0.102256362,0.11,0.141324615,-0.04980
-0.08,0.111656942,0.11,0.141458547,-0.05121
-0.01,0.099425623,0.11,0.141865049,-0.05000
0.11,0.095812317,0.11,0.139173323,-0.04515
0.01,0.117473401,0.04,0.122033345,-0.04646
-0.19,0.116829324,0.05,0.122239621,-0.04960
-0.18,0.119445689,0.05,0.122199753,-0.05111
0,0.120083304,0.05,0.113286258,-0.04879
0.04,0.121662723,0.05,0.113200691,-0.04939
-0.28,0.113738136,0.1,0.114826654,-0.04929
0.01,0.109933864,0.1,0.113862033,-0.05020
-0.15,0.110123897,0.1,0.108758218,-0.04960
-0.02,0.112346865,0.1,0.108463037,-0.05162
-0.15,0.121968699,0.1,0.107820962,-0.04889
0.05,0.126160071,0.1,0.102468427,-0.04859
-0.08,0.107888832,0.1,0.095695276,-0.04707
0.04,0.105434167,0.1,0.094349202,-0.04737
-0.2,0.101882285,0.1,0.094393794,-0.04465
0.1,0.101318579,0.1,0.091813886,-0.04303
-0.22,0.098266798,0.05,0.089505223,-0.04232
-0.04,0.098266798,0.05,0.08804572,-0.04202
-0.08,0.099233425,0.05,0.08879718,-0.04192
-0.06,0.09568889,0.05,0.088836456,-0.04232
-0.09,0.086717934,0.07,0.088784084,-0.04273
-0.1,0.07104416,0.07,0.08866426,-0.04586
0.05,0.060991803,0.07,0.08498127,-0.05040
-0.11,0.06344647,0.07,0.084253612,-0.05091
0,0.073224437,0.07,0.0825849,-0.05020
0,0.073595949,0.07,0.080845477,-0.05465
-0.06,0.07242551,0.07,0.082093321,-0.05414
-0.17,0.076811457,0.07,0.080567615,-0.05414
0,0.073125049,0.07,0.07358183,-0.05485
0.07,0.070851958,0.07,0.072840638,-0.05323
-0.01,0.069295153,0.05,0.071928813,-0.05333
-0.07,0.067890286,0.05,0.071674328,-0.05414
-0.14,0.067970582,0.05,0.07133205,-0.05646
-0.11,0.058106485,0.05,0.071741507,-0.05879
-0.06,0.064201388,0.05,0.073045595,-0.05808
-0.08,0.053172105,0.05,0.07273566,-0.05859
-0.02,0.05139862,0.05,0.069848753,-0.05717
-0.07,0.052240702,0.05,0.065955789,-0.05899
-0.08,0.04719399,0.05,0.061719546,-0.06010
0.05,0.044004132,0.05,0.061817256,-0.06101
-0.01,0.049963623,-0.01,0.062941024,-0.06030
-0.04,0.051345532,-0.01,0.063370625,-0.05980
-0.09,0.061051394,-0.01,0.063318177,-0.06010
-0.1,0.061200119,-0.01,0.065256119,-0.06192
-0.07,0.062653448,0.02,0.063050016,-0.06273
-0.13,0.050668262,0.02,0.062655344,-0.06121
-0.01,0.046748845,0.03,0.062037212,-0.05949
-0.17,0.04590504,0.03,0.06129915,-0.06040
-0.05,0.055563232,0.03,0.061355129,-0.06081
-0.11,0.063846407,0.03,0.059209447,-0.05859
-0.04,0.072262149,0.03,0.05864566,-0.05949
-0.11,0.075606638,0.03,0.055340484,-0.05859
-0.05,0.075245054,0.03,0.054803586,-0.05919
0.02,0.069726739,0.03,0.055261384,-0.05818
-0.18,0.070967342,0.03,0.05403436,-0.05949
0.03,0.070349775,0.05,0.053589845,-0.05919
0.03,0.073756356,0.05,0.054872247,-0.06061
-0.11,0.073756356,0.05,0.054940822,-0.05808
-0.12,0.074088399,0.05,0.054773267,-0.05929
-0.11,0.078137408,0.05,0.055370493,-0.05747
-0.03,0.068596316,0.05,0.05816024,-0.05778
-0.14,0.062783901,0.05,0.057709127,-0.05697
-0.11,0.054788851,0.05,0.057122782,-0.05667
-0.04,0.053444959,0.05,0.057626552,-0.05626
0.05,0.050865241,0.05,0.058356031,-0.05545
-0.07,0.049414757,-0.02,0.05923656,-0.05576
-0.04,0.049414757,-0.02,0.059334627,-0.05535
-0.08,0.045387223,-0.02,0.058488719,-0.05576
-0.06,0.042490641,-0.02,0.058046836,-0.05636
-0.08,0.043547258,-0.02,0.055718403,-0.05616
-0.09,0.027601054,-0.02,0.055889069,-0.05485
-0.03,0.027732488,-0.01,0.055351489,-0.05556
-0.11,0.035496479,-0.01,0.055608981,-0.05677
-0.04,0.036406793,0.04,0.055073695,-0.05758
-0.02,0.038019134,0.04,0.055075705,-0.05778
-0.07,0.040765404,0.04,0.053860901,-0.05717
-0.05,0.054655949,0.04,0.05074855,-0.05657
-0.14,0.062682461,0.04,0.048960399,-0.05636
-0.04,0.0603776,0.04,0.046951354,-0.05636
-0.03,0.061717833,0.04,0.046362718,-0.05657
-0.01,0.065031461,0.04,0.045523898,-0.05626
-0.18,0.068304133,0.04,0.045402104,-0.05616
0.04,0.068423813,0.04,0.045489828,-0.05697
-0.05,0.062011729,0.01,0.044473044,-0.05747
-0.01,0.062011729,0.01,0.043637234,-0.05768
-0.13,0.063317382,0.01,0.043769,-0.05737
0.01,0.062971855,0.01,0.040622237,-0.05677
-0.04,0.048034079,-0.03,0.040727058,-0.05657
-0.04,0.041186935,-0.03,0.040654937,-0.05596
-0.04,0.041098551,-0.03,0.040654937,-0.05657
-0.09,0.037779263,-0.03,0.040668555,-0.05596
-0.09,0.032051096,-0.03,0.04104801,-0.05586
-0.06,0.025477263,-0.03,0.043877661,-0.05525
-0.1,0.025477263,-0.01,0.044036379,-0.05566
-0.06,0.024826672,-0.01,0.043210064,-0.05535
-0.07,0.023817488,0,0.043244649,-0.05566
-0.03,0.0232379,0,0.043715835,-0.05657
-0.03,0.025334131,0,0.04376647,-0.05566
-0.04,0.027699688,0,0.04376647,-0.05707
-0.07,0.028025962,0,0.041793936,-0.05808
-0.07,0.028025962,0,0.043085585,-0.05747
-0.04,0.029014103,0,0.04312669,-0.05707
-0.01,0.028635642,0,0.042728119,-0.05667
-0.09,0.02910795,0,0.037599628,-0.05687
0,0.028762349,0.05,0.035114116,-0.05596
-0.06,0.029418609,0.05,0.035136185,-0.05545
-0.08,0.02910795,0.05,0.034775024,-0.05545
-0.06,0.031622777,0.05,0.032428471,-0.05626
-0.08,0.043900714,0.05,0.031773004,-0.05626
-0.05,0.043317013,0.05,0.032308727,-0.05626
-0.08,0.040451992,0.05,0.03255458,-0.05616
-0.05,0.040765404,0.05,0.03250181,-0.05596
-0.1,0.04251203,0.05,0.032012594,-0.05545
0.05,0.042447829,0.05,0.03175906,-0.05515
-0.02,0.040743098,0.02,0.031769519,-0.05566
-0.04,0.041009977,0.02,0.030846313,-0.05465
-0.07,0.041669697,0.02,0.030968136,-0.05485
0,0.043127717,0.02,0.030932356,-0.05535
-0.03,0.036705214,0.02,0.030846313,-0.05515
-0.05,0.028412545,0.02,0.030743824,-0.05525
-0.02,0.028025962,0.02,0.030743824,-0.05485
0.02,0.028025962,0.02,0.030624725,-0.05505
-0.07,0.028025962,-0.04,0.03045793,-0.05566
-0.04,0.025477263,-0.04,0.030588542,-0.05606
-0.06,0.029076701,-0.04,0.030095823,-0.05475
-0.04,0.031937439,-0.04,0.030855287,-0.05566
-0.04,0.031420896,-0.04,0.029848269,-0.05586
-0.07,0.019400094,-0.04,0.029827856,-0.05667
-0.05,0.020225996,-0.04,0.029827856,-0.05576
-0.09,0.020045403,-0.03,0.030105021,-0.05657
-0.09,0.021191765,-0.03,0.030105021,-0.05657
-0.08,0.021191765,-0.03,0.030215175,-0.05687
-0.05,0.020135902,-0.03,0.030463383,-0.05727
-0.04,0.02236068,-0.03,0.03165078,-0.05687
-0.08,0.0221154,-0.03,0.030955618,-0.05657
-0.04,0.019908883,-0.03,0.026356866,-0.05657
-0.04,0.016949122,-0.03,0.025963174,-0.05626
-0.07,0.015374122,-0.03,0.025873446,-0.05616
-0.03,0.015374122,-0.03,0.025843468,-0.05616
-0.06,0.015724908,-0.04,0.024240398,-0.05667
-0.06,0.014333686,-0.04,0.023804761,-0.05727
-0.06,0.021447611,-0.04,0.023953166,-0.05778
-0.04,0.021447611,-0.04,0.023603874,-0.05798
-0.05,0.021362669,-0.04,0.020066335,-0.05798
-0.07,0.020045403,-0.04,0.020304984,-0.05828
-0.07,0.020670576,-0.04,0.020066335,-0.05859
-0.11,0.021105794,-0.04,0.020345847,-0.05838
-0.04,0.021019471,-0.04,0.020653767,-0.05919
-0.05,0.019908883,-0.05,0.020383912,-0.05929
-0.08,0.021489955,-0.05,0.020535468,-0.05919
-0.08,0.021489955,-0.05,0.021953338,-0.05970
-0.08,0.02296242,-0.05,0.021486816,-0.05970
-0.07,0.020045403,-0.05,0.021044171,-0.06010
-0.09,0.016949122,-0.04,0.02086183,-0.05980
-0.11,0.016949122,-0.03,0.020811339,-0.06000
-0.07,0.018488326,-0.03,0.021471349,-0.05990
-0.05,0.018683975,-0.03,0.021264042,-0.06131
-0.08,0.020538213,-0.03,0.021484239,-0.06192
-0.07,0.023354968,-0.03,0.021297866,-0.06222
-0.05,0.021825756,-0.03,0.021334233,-0.06202
-0.05,0.015724908,-0.03,0.020845899,-0.06283
-0.06,0.015724908,-0.03,0.020880401,-0.06333
-0.04,0.016348478,-0.01,0.021305665,-0.06354
-0.03,0.015491933,-0.01,0.021584519,-0.06384
-0.07,0.014459976,-0.01,0.021329042,-0.06495
-0.04,0.017215215,-0.01,0.021528008,-0.06475
-0.07,0.021362669,-0.01,0.021528008,-0.06485
-0.04,0.021362669,-0.01,0.021661342,-0.06505
-0.03,0.0221154,-0.01,0.020462536,-0.06515
-0.06,0.021019471,-0.01,0.02018464,-0.06545
-0.08,0.02040499,-0.01,0.020099421,-0.06566
-0.01,0.024531983,-0.01,0.019947328,-0.06576
-0.06,0.024196168,-0.05,0.019830399,-0.06576
-0.07,0.025477263,-0.05,0.019664968,-0.06545
-0.05,0.023702704,-0.05,0.019830399,-0.06495
-0.06,0.024007575,-0.04,0.019830399,-0.06515
-0.1,0.023432689,-0.04,0.018874769,-0.06556
-0.06,0.016949122,-0.04,0.019344175,-0.06535
-0.09,0.018488326,-0.04,0.01930406,-0.06586
-0.05,0.020180999,-0.04,0.019139865,-0.06606
-0.05,0.019632996,-0.04,0.019372778,-0.06616
-0.05,0.021148823,-0.04,0.019344175,-0.06657
-0.07,0.017786614,-0.04,0.019464025,-0.06657
-0.09,0.018586408,-0.04,0.019498133,-0.06677
-0.04,0.016733201,-0.04,0.019214935,-0.06697
-0.07,0.016403991,-0.04,0.019805253,-0.06717
-0.04,0.01601136,-0.04,0.019925109,-0.06737
-0.07,0.015666989,-0.05,0.019883381,-0.06717
-0.08,0.01601136,-0.05,0.020027666,-0.06697
-0.05,0.013416408,-0.05,0.019625508,-0.06667
-0.06,0.012862914,-0.05,0.019093522,-0.06727
-0.06,0.015075567,-0.05,0.019344175,-0.06747
-0.07,0.014142136,-0.04,0.019344175,-0.06747
-0.05,0.015374122,-0.04,0.017043362,-0.06727
-0.07,0.015135749,-0.04,0.017250034,-0.06707
-0.08,0.013483997,-0.04,0.017320508,-0.06737
-0.09,0.016403991,-0.04,0.017098503,-0.06697
-0.09,0.01601136,-0.04,0.017017352,-0.06646
-0.09,0.016180797,-0.04,0.0166888,-0.06626
-0.07,0.014396969,-0.04,0.016896532,-0.06677
-0.07,0.014396969,-0.04,0.016896532,-0.06697
-0.04,0.017939292,-0.04,0.016896532,-0.06707
-0.07,0.017477258,-0.05,0.0166888,-0.06768
-0.08,0.017477258,-0.05,0.0166888,-0.06788
-0.07,0.018488326,-0.05,0.0166888,-0.06788
-0.07,0.018488326,-0.05,0.0166888,-0.06828
-0.11,0.019164361,-0.05,0.016094268,-0.06879
-0.08,0.015782614,-0.05,0.01636042,-0.06879
-0.09,0.015491933,-0.05,0.015725356,-0.06899
-0.05,0.015782614,-0.05,0.016958682,-0.06879
-0.07,0.017939292,-0.05,0.016896532,-0.06879
-0.09,0.017786614,-0.05,0.016648939,-0.06929
-0.09,0.014396969,-0.05,0.016648939,-0.06939
-0.08,0.014396969,-0.05,0.016797933,-0.06939
-0.07,0.015135749,-0.05,0.016893255,-0.07030
-0.05,0.014396969,-0.05,0.01659564,-0.07061
-0.08,0.016180797,-0.05,0.01659564,-0.07081
-0.08,0.016403991,-0.05,0.016655589,-0.07131
-0.07,0.015374122,-0.05,0.016465004,-0.07152
-0.05,0.015724908,-0.05,0.016268783,-0.07141
-0.09,0.015724908,-0.05,0.016094268,-0.07141
-0.05,0.016403991,-0.03,0.016094268,-0.07131
-0.05,0.016180797,-0.03,0.016400983,-0.07162
-0.08,0.017215215,-0.03,0.016028767,-0.07182
-0.05,0.017372915,-0.03,0.016094268,-0.07192
-0.07,0.020180999,-0.03,0.016648939,-0.07222
-0.09,0.018586408,-0.03,0.016648939,-0.07212
-0.06,0.018586408,-0.03,0.016702067,-0.07242
-0.09,0.017939292,-0.03,0.015658312,-0.07242
-0.06,0.018877596,-0.03,0.015658312,-0.07283
-0.03,0.018140863,-0.03,0.016035675,-0.07253
-0.07,0.018439089,-0.06,0.016035675,-0.07232
-0.08,0.017215215,-0.06,0.016108024,-0.07283
-0.06,0.017215215,-0.06,0.016066721,-0.07313
-0.09,0.016180797,-0.05,0.01644818,-0.07364
-0.06,0.016403991,-0.05,0.017036863,-0.07364
-0.08,0.010787198,-0.05,0.017111451,-0.07364
-0.07,0.010787198,-0.05,0.017889782,-0.07394
-0.06,0.012210279,-0.05,0.017837087,-0.07364
-0.08,0.013280197,-0.05,0.017855703,-0.07343
-0.08,0.011908744,-0.05,0.017914526,-0.07293
-0.06,0.015135749,-0.05,0.017671796,-0.07293
-0.07,0.014832397,-0.05,0.017432039,-0.07293
-0.05,0.015135749,-0.05,0.017211472,-0.07283
-0.05,0.015135749,-0.05,0.017211472,-0.07273
-0.08,0.015135749,-0.05,0.017793575,-0.07293
-0.1,0.017580981,-0.05,0.017568092,-0.07313
-0.07,0.018439089,-0.05,0.017568092,-0.07333
-0.08,0.018683975,-0.05,0.017374769,-0.07323
-0.06,0.018683975,-0.05,0.017852602,-0.07263
-0.06,0.019632996,-0.05,0.017852602,-0.07273
-0.1,0.021148823,-0.05,0.017973156,-0.07273
-0.05,0.019632996,-0.05,0.017201818,-0.07313
-0.06,0.022401299,-0.05,0.017214689,-0.07313
-0.05,0.022482316,-0.05,0.017362017,-0.07293
-0.1,0.022482316,-0.06,0.017362017,-0.07283
-0.1,0.021825756,-0.05,0.017214689,-0.07273
-0.08,0.02062655,-0.04,0.017092025,-0.07242
-0.11,0.018877596,-0.04,0.017085545,-0.07232
-0.07,0.018877596,-0.04,0.017214689,-0.07253
-0.06,0.018877596,-0.04,0.017508106,-0.07273
-0.08,0.020538213,-0.04,0.017508106,-0.07273
-0.08,0.018683975,-0.04,0.017508106,-0.07303
-0.07,0.018439089,-0.04,0.017371582,-0.07303
-0.06,0.013483997,-0.04,0.017368395,-0.07313
-0.05,0.016733201,-0.04,0.017778008,-0.07333
-0.04,0.017372915,-0.04,0.017504943,-0.07303
-0.08,0.018040359,-0.06,0.017892877,-0.07333
-0.07,0.019679246,-0.06,0.017634156,-0.07374
-0.08,0.019632996,-0.06,0.018372303,-0.07374
-0.1,0.019211739,-0.06,0.018390377,-0.07394
-0.09,0.017888544,-0.06,0.018662355,-0.07384
-0.09,0.012060454,-0.06,0.018839533,-0.07394
-0.1,0.012060454,-0.06,0.018927501,-0.07455
-0.08,0.012060454,-0.06,0.018519392,-0.07444
-0.09,0.014012981,-0.06,0.019177437,-0.07444
-0.06,0.014012981,-0.06,0.018863031,-0.07444
-0.08,0.013751033,-0.04,0.018534336,-0.07424
-0.08,0.013751033,-0.04,0.018305879,-0.07424
-0.07,0.012060454,-0.04,0.019535016,-0.07424
-0.06,0.012060454,-0.04,0.018883568,-0.07444
-0.1,0.015374122,-0.04,0.019301191,-0.07455
-0.08,0.015374122,-0.04,0.019318396,-0.07444
-0.07,0.017477258,-0.04,0.019432708,-0.07434
-0.07,0.018090681,-0.04,0.019763272,-0.07444
-0.08,0.020889319,-0.04,0.019908428,-0.07444
-0.04,0.020225996,-0.04,0.019925109,-0.07475
-0.06,0.020670576,-0.04,0.019667783,-0.07505
-0.1,0.022033033,-0.04,0.018883568,-0.07495
-0.09,0.023393861,-0.04,0.018901153,-0.07475
-0.11,0.023393861,-0.04,0.018883568,-0.07465
-0.07,0.025477263,-0.03,0.018901153,-0.07455
-0.05,0.023817488,-0.03,0.019318396,-0.07444
-0.1,0.023354968,-0.03,0.019883381,-0.07434
-0.05,0.022401299,-0.03,0.020135202,-0.07444
-0.07,0.024936282,-0.03,0.020135202,-0.07485
-0.04,0.022074255,-0.03,0.020121447,-0.07505
-0.09,0.024420558,-0.03,0.019986152,-0.07556
-0.07,0.024420558,-0.03,0.020027666,-0.07545
-0.06,0.022723636,-0.03,0.020121447,-0.07505
-0.03,0.022723636,-0.03,0.02010493,-0.07485
-0.09,0.023664319,-0.05,0.020416483,-0.07485
-0.1,0.022074255,-0.05,0.020340403,-0.07525
-0.09,0.022074255,-0.05,0.020704641,-0.07525
-0.06,0.022074255,-0.04,0.020832613,-0.07515
-0.05,0.021616492,-0.04,0.020843242,-0.07505
-0.09,0.015491933,-0.04,0.02085121,-0.07525
-0.09,0.015374122,-0.04,0.020843242,-0.07566
-0.09,0.017372915,-0.04,0.020277696,-0.07596
-0.07,0.018877596,-0.04,0.020277696,-0.07626
-0.07,0.020889319,-0.04,0.019925109,-0.07677
-0.08,0.021105794,-0.04,0.019908428,-0.07687
-0.07,0.020670576,-0.04,0.019113811,-0.07717
-0.04,0.020135902,-0.04,0.019214935,-0.07667
-0.04,0.020135902,-0.04,0.018901153,-0.07697
-0.1,0.020538213,-0.05,0.01862969,-0.07697
-0.1,0.020538213,-0.05,0.018275606,-0.07667
-0.07,0.021447611,-0.05,0.018275606,-0.07707
-0.08,0.021658507,-0.05,0.017504943,-0.07707
-0.09,0.021950357,-0.05,0.017352447,-0.07818
-0.06,0.018340219,-0.05,0.017352447,-0.07818
-0.07,0.017320508,-0.05,0.017230764,-0.07788
-0.05,0.01601136,-0.05,0.015771064,-0.07879
-0.08,0.01601136,-0.06,0.01563708,-0.07909
-0.11,0.016403991,-0.06,0.015177065,-0.08020
-0.09,0.0168954,-0.06,0.015155159,-0.08061
-0.08,0.01601136,-0.06,0.015008303,-0.08071
-0.08,0.016787441,-0.06,0.015008303,-0.08101
-0.07,0.014459976,-0.06,0.015257117,-0.08131
-0.09,0.015550504,-0.06,0.016056379,-0.08232
-0.06,0.011281521,-0.06,0.016056379,-0.08212
-0.08,0.011281521,-0.06,0.016070167,-0.08202
-0.06,0.011200649,-0.06,0.016528776,-0.08152
-0.07,0.011037127,-0.06,0.016672203,-0.08172
-0.06,0.011037127,-0.06,0.016814406,-0.08162
-0.08,0.009438798,-0.07,0.016087386,-0.08222
-0.09,0.008738629,-0.07,0.015966465,-0.08263
-0.07,0.008738629,-0.06,0.016377334,-0.08343
-0.07,0.008090398,-0.06,0.016186893,-0.08495
-0.07,0.008090398,-0.05,0.016186893,-0.08576
-0.07,0.006875517,-0.05,0.016203988,-0.08566
-0.07,0.008090398,-0.05,0.016203988,-0.08677
-0.08,0.006030227,-0.05,0.016407734,-0.08768
-0.08,0.008944272,-0.05,0.016377334,-0.08919
-0.07,0.010787198,-0.05,0.015862086,-0.08909
-0.08,0.016624188,-0.05,0.017756193,-0.08909
-0.06,0.017477258,-0.05,0.017079062,-0.08939
-0.07,0.017529196,-0.05,0.017671796,-0.08909
-0.05,0.019116865,-0.05,0.018199704,-0.08939
-0.05,0.019540168,-0.05,0.019298322,-0.08828
-0.11,0.020135902,-0.06,0.019321263,-0.08778
-0.09,0.020670576,-0.06,0.019298322,-0.08899
-0.08,0.022563043,-0.06,0.020058055,-0.09051
-0.1,0.024120908,-0.06,0.02011319,-0.09131
-0.09,0.022922795,-0.06,0.024056965,-0.09172
-0.06,0.020670576,-0.06,0.023976271,-0.09081
-0.06,0.019400094,-0.06,0.0242541,-0.09091
-0.11,0.019400094,-0.06,0.026936618,-0.09081
-0.11,0.020135902,-0.06,0.026936618,-0.09141
-0.06,0.019400094,-0.06,0.032896361,-0.09040
-0.07,0.019493589,-0.05,0.033122813,-0.09152
-0.07,0.023354968,-0.05,0.033019005,-0.09232
-0.09,0.021825756,-0.05,0.032913188,-0.09232
-0.1,0.021825756,-0.05,0.032892994,-0.09424
-0.08,0.023276988,-0.05,0.033671595,-0.09374
-0.07,0.024420558,-0.05,0.034567411,-0.09566
-0.13,0.023664319,-0.05,0.034403636,-0.09515
-0.08,0.023664319,-0.05,0.035268312,-0.09556
-0.11,0.025334131,-0.05,0.035410893,-0.09505
-0.05,0.025226249,-0.05,0.035596483,-0.09545
-0.12,0.034058773,-0.05,0.03506046,-0.09788
-0.09,0.033303017,-0.05,0.03506046,-0.09818
-0.07,0.035006493,-0.05,0.035381171,-0.09960
